,,,,ترانه هاي قديمي,,,,,
,,,,CD 1 (1 - 23),,,,,
,,,,276,آمده ام كه سر نهم,م. شجريان,مجيد درخشاني,مولوي,بيات زند
,,,,277-1,باد خزان وزان شد,شجريان,درويش خان,ملك الشعراي بهار,افشاري
,,,,277-2,باد خزان وزان شد,كرامتي,درويش خان,ملك الشعراي بهار,افشاري
,,,,278,بنشين به يادم شبي,شجريان,محمدرضا لطفي,ه. ا. سايه (ابتهاج),بيات ترك
,,,,279-1,بهار دلكش رسيد و دل به جا نباشد,عبدالله دوامي,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,279-2,بهار دلكش رسيد و دل به جا نباشد,شجريان,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,279-3,بهار دلكش رسيد و دل به جا نباشد,بهبود اف,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,279-4,بهار دلكش رسيد و دل به جا نباشد (اجرايي ديگر),شجريان,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,279-5,بهار دلكش رسيد و دل به جا نباشد,شكيلا,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,279-6,بهار دلكش رسيد و دل به جا نباشد,ناشناس,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,279-7,بهار دلكش رسيد و دل به جا نباشد,داوود آزاد,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,279-8,بهار دلكش رسيد و دل به جا نباشد,كرامتي,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,279-9,بهار دلكش رسيد و دل به جا نباشد (اجرايي ديگر),شجريان,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,279-10,بهار دلكش رسيد و دل به جا نباشد,امل ساين,درويش خان,ملك الشعراي بهار,ابوعطا
,,,,280-1,به من گفتي كه دل دريا كن اي دوست,شجريان,حسن يوسف زماني,سياوش كسرايي,شور
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,280-2,به من گفتي كه دل دريا كن اي دوست,شكيلا,حسن يوسف زماني,سياوش كسرايي,شور
,,,,281-1,پر كن پياله را,شجريان,فريدون شهبازي,فريدون مشيري,ماهور
,,,,281-2,پر كن پياله را,هوشمند عقيلي,فريدون شهبازي,فريدون مشيري,ماهور
,,,,282,خشك آمد كشتگاه من,شجريان,مصطفي كسروي,نيما يوشيج,دشتي
,,,,283,در اين سراي بي كسي,شجريان,محمدرضا لطفي,ه. ا. سايه (ابتهاج),دشتي
,,,,284-1,ز دو ديده خون فشانم,شجريان,مصطفي كسروي,فخرالدين عراقي,همايون
,,,,284-2,ز دو ديده خون فشانم,پري زنگنه,مصطفي كسروي,فخرالدين عراقي,همايون
,,,,284-3,ز دو ديده خون فشانم,شكيلا,مصطفي كسروي,فخرالدين عراقي,همايون
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,284-4,ز دو ديده خون فشانم,امير آرام,مصطفي كسروي,فخرالدين عراقي,همايون
,,,,285-1,ز من نگارم عزيزم خبر ندارد,شجريان,درويش خان,ملك الشعراي بهار,ماهور
,,,,285-2,ز من نگارم عزيزم خبر ندارد (اجرايي ديگر),شجريان,درويش خان,ملك الشعراي بهار,ماهور
,,,,286-1,صبحدم ز شرق طلوعي در جهان كن,شجريان,درويش خان,حاجب,سه گاه
,,,,286-2,صبحدم ز شرق طلوعي در جهان كن,تعريف,درويش خان,حاجب,سه گاه
,,,,286-3,صبحدم ز شرق طلوعي در جهان كن,كرامتي,درويش خان,حاجب,سه گاه
,,,,287-1,غمت در نهانخانة دل نشيند,شجريان,محمدرضا لطفي,طبيب اصفهاني,سه گاه
,,,,287-2,غمت در نهانخانة دل نشيند,زندوكيل,محمدرضا لطفي,طبيب اصفهاني,سه گاه
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,287-3,غمت در نهانخانة دل نشيند,فرهاد كاظمي,محمدرضا لطفي,طبيب اصفهاني,سه گاه
,,,,288,مزن بر دل مزن بر دل,شجريان,حسن يوسف زماني,حافظ,دشتي
,,,,289-1,به سكوت سرد زمان,شجريان,محمدرضا شجريان,جواد آذر,ماهور
,,,,289-2,به سكوت سرد زمان (اجرايي ديگر),شجريان,محمدرضا شجريان,جواد آذر,ماهور
,,,,290,ياد ايامي كه در گلشن فغاني داشتم,شجريان,محمدرضا شجريان,رهي معيري,شور
,,,,291,اي دختر چوپون,عهديه,بلوچي,سعيد دبيري,
,,,,292,مشو از من گريزون,عهديه,انوشيروان روحاني,معيني كرمانشاهي,شور
,,,,293-1,هرگز هرگز هرگز بي تو نمي خندم,عهديه,,,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,293-2,هرگز هرگز هرگز بي تو نمي خندم,جلال همتي,,,
,,,,293-3,هرگز هرگز هرگز بي تو نمي خندم,احمد ظاهر,,,
,,,,294,يه شب يه روز يه ماه,عهديه - عارف,انوشيروان روحاني,محمدعلي شيرازي,اصفهان
,,,,295,شعله ام شعله ام شعله سرگشته,نادر گلچين,نادر گلچين,لعبت والا,شور
,,,,296,نواي كاروان امشب زند,نادر گلچين,نصرت الله گلپايگاني,ابراهيم صفايي,دشتي
,,,,297,آورده خبر راوي,هايده,,,نوا
,,,,298,با آنكه همچون اشك غم,هايده,علي تجويدي,رهي معيري,سه گاه
,,,,299-1,به ديدن من بيا مهتاب دراومد,هايده,انوشيروان روحاني,,شور
,,,,299-2,به ديدن من بيا مهتاب دراومد,گروه كر,انوشيروان روحاني,,شور
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,300,خودم تنها، تنها دلم,هايده,انوشيروان روحاني,,دشتي
,,,,301,رفتم رفتم رفتم و بار سفر بستم,هايده,علي تجويدي,نواب صفا,دشتي
,,,,302,سر به روي شانه هايت,هايده,,,اصفهان
,,,,303,غم مخور روز جدايي سر مياد,عارف,,,
,,,,304,كاشكي دلي پريشون نمي شد,عارف,همايون خرم,محمدعلي شيرازي,
,,,,305,گل و شمعدون بيارين,عارف,,,
,,,,306,مخور غصه كه دنيا گذرونه,عارف,جهانبخش پازوكي,,
,,,,307,همه چيم يار همه چيم يار,عارف,انوشيروان روحاني,امان منطقي,
,,,,308-1,يه دل ميگه برم برم,عارف,انوشيروان روحاني,محمدعلي شيرازي,اصفهان
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,308-2,يه دل ميگه برم برم,احمد ظاهر,انوشيروان روحاني,محمدعلي شيرازي,اصفهان
,,,,309,اگر با دل مهربان تو من,حميرا,علي تجويدي,بيژن ترقي,همايون و سه گاه
,,,,310,به خاطر تو غرق گريه شدم,حميرا,پرويز ياحقي,بيژن ترقي,دشتي
,,,,311,به كنار لاله و گل,حميرا,علي تجويدي,بيژن ترقي,بيات ترك
,,,,312,خدايا تو خود اين وجود مرا,حميرا,علي تجويدي,بيژن ترقي,سه گاه
,,,,313-1,در برم آن ليلا چه بي قرار آمد,سرهنگ زاده,ح. بديعي,معيني كرمانشاهي,شور
,,,,313-2,در برم آن ليلا چه بي قرار آمد,رويا,ح. بديعي,معيني كرمانشاهي,شور
,,,,314-1,من شمعم شمع مرادم,رفيعي,مجيد وفادار,معيني كرمانشاهي,بيات ترك
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,314-2,من شمعم شمع مرادم,سرهنگ زاده,مجيد وفادار,معيني كرمانشاهي,بيات ترك
,,,,314-3,من شمعم شمع مرادم,حسن ستار,مجيد وفادار,معيني كرمانشاهي,بيات ترك
,,,,314-4,من شمعم شمع مرادم,بهزاد,مجيد وفادار,معيني كرمانشاهي,بيات ترك
,,,,315-1,من مستم و مدهوشم,سرهنگ زاده,ح. بديعي,معيني كرمانشاهي,دشتي
,,,,315-2,من مستم و مدهوشم,مرضيه,ح. بديعي,معيني كرمانشاهي,دشتي
,,,,316,آنكه دلم را برده خدايا,مهستي,پرويز ياحقي,بيژن ترقي,چهارگاه
,,,,317,به شهر و دياري ببر تو مرا,مهستي,همايون خرم,بهادر يگانه,اصفهان
,,,,318-1,بعد از تو هم در بستر غم مي توان خفت,مهستي,همايون خرم,تورج نگهبان,اصفهان
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,318-2,بعد از تو هم در بستر غم مي توان خفت,بهرام حصيري,همايون خرم,تورج نگهبان,اصفهان
,,,,319,دارم سؤالي اي خدا,مهستي,انوشيروان روحاني,معيني كرمانشاهي,شور - دشتي
,,,,320,دل مي گه دلبر مياد,مهستي,عماد رام,هما ميرافشار,شور
,,,,321,ساقي ببين آزرده ام,مهستي,همايون خرم,پرويز وكيلي,سه گاه
,,,,322,غمينم و تنها به خلوت شبها,مهستي,همايون خرم,بهادر يگانه,اصفهان
,,,,323,پرستويي شد و پرپر زنون رفت,منوچهر,ع. خرم,سيروس آرين پور,
,,,,324,شنيدم رفتي و همسر گرفتي,منوچهر,كامبيز مژدهي,پرويز وكيلي,
,,,,325-1,غروبا كه ميشه روشن چراغا,منوچهر,پرويز مقصدي,نوذر پرنگ,شور
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,325-2,غروبا كه ميشه روشن چراغا,گروه كر,پرويز مقصدي,نوذر پرنگ,شور
,,,,326,آن زمانها كز نگاه خسته مرغان دريايي,مهرپويا,عباس مهرپويا,داريوش روشن,اصفهان
,,,,327,تو از قبيلة ليلي من از قبيلة مجنون,مهرپويا,عباس مهرپويا,پرويز وكيلي,
,,,,328-1,شنيدم كه چون قوي زيبا بميرد,مهرپويا,مهرپويا - آروين موره,حميدي شيرازي,
,,,,328-2,شنيدم كه چون قوي زيبا بميرد,حبيب,مهرپويا - آروين موره,حميدي شيرازي,
,,,,329,كسي ديگر نمي كوبد درِ اين خانة متروك ويران را,مهرپويا,مهرپويا,داريوش روشن,اصفهان
,,,,ترانه هاي گلنراقي، فرشته، عماد رام، رامش، روانبخش، فرهاد، افسر شهيدي، گيتي، ناصر مسعودي، سيمين غانم، داريوش، گوگوش، فروغي، تاجيك، پري زنگنه، سُلي، شيباني، پريسا، ناظري، هنگامه اخوان، تعريف، افتخاري، كامكار، شاه زيدي، بيژن بيژني,,,,,
,,,,CD 10 (330 - 396),,,,,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,330-1,مرا ببوس مرا ببوس,حسن گلنراقي,مجيد وفادار,حيدر رقابي,ماهور
,,,,330-2,مرا ببوس مرا ببوس,ويگن,مجيد وفادار,حيدر رقابي,ماهور
,,,,330-3,مرا ببوس مرا ببوس,الهه,مجيد وفادار,حيدر رقابي,ماهور
,,,,330-4,مرا ببوس مرا ببوس,عارف,مجيد وفادار,حيدر رقابي,ماهور
,,,,330-5,مرا ببوس مرا ببوس,گوگوش,مجيد وفادار,حيدر رقابي,ماهور
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,330-6,مرا ببوس مرا ببوس,خاطره پروانه,مجيد وفادار,حيدر رقابي,ماهور
,,,,26-Nov,باز دلم پر خونه امشب,فرشته,بزرگ لشگري,بيژن ترقي,دشتي
,,,,332,دلم از تو وفايي نمي بينه,فرشته,,,
,,,,333-1,چرا تو جلوه سازه اين,عماد رام,,معيني كرمانشاهي,شور
,,,,333-2,چرا تو جلوه سازه اين,حسن ستار,,معيني كرمانشاهي,شور
,,,,333-3,چرا تو جلوه سازه اين,مختاباد,,معيني كرمانشاهي,شور
,,,,334,بگذر از عشق افسانه مگو,رامش,حسن يوسف زماني,ايرج جنتي عطايي,
,,,,335,جشن و چراغان شد,غلامعلي روانبخش,ع. خرم,,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,336,شب و روز قالي كرمان ببافم,روانبخش,ع. خرم,پرويز وكيلي,
,,,,337,نازنين مهربان هاي هاي,روانبخش,ع. خرم,پرويز وكيلي,
,,,,338-1,توي قاب خيس اين پنجره ها,فرهاد مهراد,اسفنديار منفردزاده,شهريار قنبري,
,,,,338-2,توي قاب خيس اين پنجره ها,گوگوش,اسفنديار منفردزاده,شهريار قنبري,
,,,,339,جغد بارون خورده اي تو كوچه فرياد مي زنه,فرهاد,اسفنديار منفردزاده,عباس صفاري,
,,,,340,روزي كه از تو جدا شدم,افسر شهيدي,,,همايون
,,,,341,بيا آسمون و با ستاره ها آشتي بده,گيتي,,,
,,,,342-1,گل مريم سر راه تو پرپر كردم,ايرج مهديان,كريم فكور,كريم فكور,شور
,,,,342-2,گل مريم سر راه تو پرپر كردم,گيتي پاشايي,كريم فكور,كريم فكور,شور
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,342-3,گل مريم سر راه تو پرپر كردم,شيدا,كريم فكور,كريم فكور,شور
,,,,343,بندة عشق و مستي,ناصر مسعودي,حسين صمدي,فتنه,
,,,,344,مرغ نامه بر نامه ام به بَر,ناصر مسعودي,حسين صمدي,نوذر پرنگ,
,,,,345,منم مسافر سرگردانم,ناصر مسعودي,حسين صمدي,فتنه,
,,,,346,آتش اي نور مقدس,سيمين غانم,,,
,,,,347,اين كه مثِ رهاييه,سيمين غانم,فريبرز لاچيني,شهريار قنبري,
,,,,348,شد زندگاني زندان من,سيمين غانم,مهدي خالدي,مير ناصر شريفي,همايون
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,349,رعنا جان، رعنا جان,سيمين غانم,مهدي خالدي,مير ناصر شريفي,ماهور
,,,,350,گر ماه شوي من آسمان خواهم شد,سيمين غانم,,علي اشتري,دشتي
,,,,351,گل گلدون من شكسته در باد,سيمين غانم,فريبرز لاچيني,,اصفهان
,,,,352,اي كه بي تو خودمو,داريوش,,,
,,,,353,بوي گندم مال من,داريوش,واروژان,شهريار قنبري,
,,,,354,تنگ غروبه خورشيد اسيره,داريوش - افشين - كيوان,پرويز مقصدي,كريم محمودي,
,,,,355,در اين حال مستي صفا كردم,داريوش,عماد رام,معيني كرمانشاهي,
,,,,356-1,آهاي دختر دريا,گوگوش,پرويز اتابكي,,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,356-2,آهاي دختر دريا (اجرایی دیگر),گوگوش,پرویز اتابکی,,
,,,,357,توی یک دیوار سنگی,گوگوش,حسن شماعی زاده,اردلان سرفراز,
,,,,358,شادی جان منی وقتی داری می خندی,گوگوش,,,
,,,,359,ناز تو بنازم ای مایۀ دلنوازی,گوگوش,سلیمان اکبری,محمدعلي شيرازي,
,,,,360,اگه ماه از آسمون پایین بیاد در بزنه,فریدون فرخزاد,آزرم,اعلامی,
,,,,361,چرا وقتی که آدم تنها می شه,فریدون فروغی,اسفنديار منفردزاده,آرش,
,,,,362,دلم از خیلی روزا با کسی نیست,فریدون فروغی,اسفنديار منفردزاده,فرهاد شیبانی,
,,,,363,رنج و عذاب از من,فریدون فروغی,فریدون فروغی,فرهنگ قاسمی,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,364,دگر امشب ساقی از چشمانت,امان الله تاجیک,,تورج نگهبان,
,,,,365,ز رود کارون به خدا,امان الله تاجیک,جمشید احمدی,جمشید احمدی,
,,,,366,ستاره ای امشب می تابد بر ما,امان الله تاجیک,سدیف,,
,,,,367-1,می خوام برم کوه,پری زنگنه,محلی,,اصفهان
,,,,367-2,می خوام برم کوه,همسرایان,محلی,,اصفهان
,,,,367-3,می خوام برم کوه,کورش یغمایی,محلی,,اصفهان
,,,,367-4,می خوام برم کوه,بی کلام,محلی,,اصفهان
,,,,368,گل گندم شکفته,پری زنگنه,محلی,,
,,,,369,ستاره آسمون آی آسمون,پری زنگنه,محلی گیلکی,محلی,اصفهان
,,,,370,پر گُل و سنبل شدند,سُلي,منصور ایران نژاد,,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,371-1,سیمین بری گل پیکری آری,جمشید شیبانی,جمشید شیبانی,ابراهيم صفايي,اصفهان
,,,,371-2,سیمین بری گل پیکری آری,ویگن,جمشید شیبانی,ابراهيم صفايي,اصفهان
,,,,372-1,الا ای پیر فرزانه,پریسا,حسین علیزاده,حافظ,نوا
,,,,372-2,الا ای پیر فرزانه,شکیلا,حسین علیزاده,حافظ,نوا
,,,,373-1,ای یوسف خوشنام ما,پریسا,رضا شفیعیان,مولوي,بیات ترک
,,,,373-2,ای یوسف خوشنام ما,شجريان,رضا شفیعیان,مولوي,بیات ترک
,,,,373-3,ای یوسف خوشنام ما,پریسا,رضا شفیعیان,مولوي,بیات ترک
,,,,373-4,ای یوسف خوشنام ما,شکیلا,رضا شفیعیان,مولوي,بیات ترک
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,374,دلا نزد کسی بنشین,ناظری,جلال ذوالفنون,حافظ,بیات ترک
,,,,375,مرا عاشق چنان باید,ناظری,پرویز مشکاتیان,مولوي,شور
,,,,376,می گذرد کاروان روی گل ارغوان,ناظری,محمدرضا لطفي,محمد ذکایی,همایون (شوشتری)
,,,,377-1,باز آمدم باز آمدم,هنگامه اخوان,محمدرضا لطفي,مولوي,افشاري
,,,,377-2,باز آمدم باز آمدم,پریسا,محمدرضا لطفي,مولوي,افشاري
,,,,377-3,باز آمدم باز آمدم,شکیلا,محمدرضا لطفي,مولوي,افشاري
,,,,377-4,باز آمدم باز آمدم,مختاباد,محمدرضا لطفي,مولوي,افشاري
,,,,378-1,عاشقی محنت بسیار کشید,قمر,,ایرج میرزا,همایون
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,378-2,عاشقی محنت بسیار کشید,هنگامه اخوان,,ایرج میرزا,همایون
,,,,379,از نگاه یاران به یاران,تعريف,ذوالفنون - تعریف,فریدون همراه,بیات ترک
,,,,380,بیا تا که دستی برآریم,تعريف,تعریف - عندلیبی - فرجپوری,فریدون مشیری,شور
,,,,381,چون است حال بُستان,تعريف,پشنگ کامکار,سعدی,راست پنجگاه
,,,,382,مرا عشق رویت بیچاره کرده,تعريف,علی اکبر شیدا,شیدا - همراه,ابوعطا
,,,,383,نسیم سحر بر چمن گذر کن,تعريف,علی اکبر شهنازی,بهار,ابوعطا
,,,,384,با یادت سرمستم ای نگاه آسمانی,افتخاري,مرتضی نی داوود,فریدون مشیری,اصفهان
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,385,بیا که گل جوانه کرده,افتخاري,علی جعفریان,بیژن ترقی,
,,,,386,ساقیا بده جامی,افتخاري,محمدجواد ضرابیان,شیخ بهایی,شور
,,,,387,شاه من ماه من رحمتی به حال زارم,افتخاري,مرتضی نی داوود,پژمان بختیاری,اصفهان
,,,,388-1,عشق شوری در نهاد ما نهاد,افتخاري,حسین شهبازیان,فخرالدين عراقي,اصفهان
,,,,388-2,عشق شوری در نهاد ما نهاد (اجرایی دیگر با گروه ارکستر),افتخاري,حسین شهبازیان,فخرالدين عراقي,اصفهان
,,,,389,یارا یارا گاهی دل ما را,افتخاري,عباس خوشدل,قیصر امین پور,اصفهان
,,,,390-1,ای عاشقان، ای عاشقان,بیژن کامکار,حسین علیزاده,ه. ا. سايه (ابتهاج),چهارگاه
,,,,390-2,ای عاشقان، ای عاشقان,شجريان,حسین علیزاده,ه. ا. سايه (ابتهاج),چهارگاه
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,390-3,ای عاشقان، ای عاشقان,زویا ثابت,حسین علیزاده,ه. ا. سايه (ابتهاج),ابوعطا
,,,,391,می و میخانه مست و می کشان مست,شاه زیدی,علی تجویدی,بیژن ترقی,دشتي
,,,,392,از همه زیباتری آینه سیمای من,بیژن بیژنی,پشنگ کامکار,فریدون مشیری,ماهور
,,,,393,ای عشق همه بهانه از توست,بیژن بیژنی,اسماعیل واثقی,ه. ا. سايه (ابتهاج),
,,,,394,به خار زار جهان,بیژن بیژنی,پشنگ کامکار,فریدون مشیری,ماهور
,,,,395,به کجا چنین شتابان,بیژن بیژنی,پشنگ کامکار,شفیعی کدکنی,ماهور
,,,,396,بی تو مهتاب شبی باز از آن کوچه گذشتم,بیژن بیژنی,اسماعیل واثقی,فریدون مشیری,
,,,,ترانه هاي متفرقه، سرودها، ترانه های محلی و لالایی ها,,,,,
,,,,CD 11 (397 - 470),,,,,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,397,بیا تا لیلی و مجنون شویم,معین,جمشید شیبانی,اسعد گرگانی,افشاري
,,,,398,دراومدی ز خونه,گروه كر,,,
,,,,399,آتش شعله برکش,گروه كر,,,
,,,,400,آن زمان که بنهادم,ناظری,محمدرضا لطفي,فرخی یزدی,ماهور
,,,,401,از درون شب تار,همسرایان,,,
,,,,402-1,ای ایران ای مرز پرگهر,بنان,روح الله خالقی,حسین گل گلاب,دشتي
,,,,402-2,ای ایران ای مرز پرگهر,رشید وطن دوست,روح الله خالقی,حسین گل گلاب,دشتي
,,,,402-3,ای ایران ای مرز پرگهر,اسفندیار قره باغی,روح الله خالقی,حسین گل گلاب,دشتي
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,402-4,ای ایران ای مرز پرگهر,رضا شاکری,روح الله خالقی,حسین گل گلاب,دشتي
,,,,402-5,ای ایران ای مرز پرگهر,اندی - کوروس,روح الله خالقی,حسین گل گلاب,دشتي
,,,,402-6,ای ایران ای مرز پرگهر,جهانشاهی,روح الله خالقی,حسین گل گلاب,دشتي
,,,,403,ایران ای سرای امید,شجريان,محمدرضا لطفي,ه. ا. سايه (ابتهاج),ماهور
,,,,404,ایران خورشیدی تابان دارد,شجريان,حسین علیزاده,ا. سپهر,چهارگاه
,,,,405-1,ای رفیقان، قهرمانان,همسرایان,فکرت امیروف,,شور
,,,,405-2,ای رفیقان، قهرمانان,,فکرت امیروف,,شور
,,,,405-3,ای رفیقان، قهرمانان,آذری,فکرت امیروف,,شور
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,406,ای لالۀ خفته در خاک و خون,همسرایان,حسین علیزاده,حمید حمزه,اصفهان
,,,,407,باد و توفان گر کند غوغا برپا,همسرایان,محلی گیلکی,دال - هم بند,
,,,,408-1,بار دیگر شازدهم آذر,,,,اصفهان
,,,,408-2,بار دیگر شازدهم آذر,همسرایان,,,اصفهان
,,,,409,بیا که دوست بداریم یاران را,,,خسرو گلسرخی,
,,,,410,بر پا خیز از جا کن,همسرایان,ویکتور خارا,,
,,,,411,برخیز که دشمن به دیار آمده امروز,شهرام ناظري,محمدرضا لطفي,مجتبی کاشانی,ماهور
,,,,412,بعد از آن مرداد گران,,,,
,,,,413,به پرنیان شفق ز خون شراره دمید,,,,
,,,,414,بیا تا به یاد شهیدان تیر,,,,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,415,بیا جلوه کن ای هماره یاد,,,,
,,,,416,پاییز آمد در میان درختی,,,,اصفهان
,,,,417-1,تنیده یاد تو,احمد ظاهر,,ابوالقاسم لاهوتی,دشتي
,,,,417-2,تنیده یاد تو,محمدرضا شجريان,جلیل عندلیبی,ابوالقاسم لاهوتی,دشتي
,,,,417-3,تنیده یاد تو,شجريان,جلیل عندلیبی,ابوالقاسم لاهوتی,دشتي
,,,,417-4,تنیده یاد تو,افتخاري,جلیل عندلیبی,ابوالقاسم لاهوتی,دشتي
,,,,418,توده را با جنگ صنفی آشنا باید نمود,همسرایان,,فرخی یزدی,ماهور
,,,,419,تیغ باید خون فشاند,همسرایان,محمدرضا لطفي,ابوالقاسم لاهوتی,اصفهان
,,,,420-1,چه کسی خواهد من و تو ما نشویم,همسرایان,,حمید مصدق,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,420-2,چه کسی خواهد من و تو ما نشویم,حسن ستار,,حمید مصدق,
,,,,421,دیده بگشا ای برادر,شهرام ناظري,محمدرضا لطفي,,چهارگاه
,,,,422,زده شعله در چمن,همسرایان,محلی,,همایون (شوشتری)
,,,,423,ژاله بر سنگ افتاد چون شد,همسرایان,حسین علیزاده,سیاوش کسرایی,
,,,,424,سر اومد زمستون,همسرایان,محلی,,
,,,,425,شب است و چهرۀ میهن سیاهه,شجريان,محمدرضا لطفي,اصلان اصلانیان,دشتي
,,,,426,شب که تاریکی می افتد بی گاه به بام من و تو,شهرام ناظري,حسین علیزاده,سیاوش کسرایی,شور
,,,,427,شد زمام ملتی سپرده دست دولتی,,حسین ملک,ابوالحسن صبا,ماهور
,,,,428,شهید شهید شهید راه تو افتخار,شهرام ناظري,حسین علیزاده,امیر برغشی,شور
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,429,عمری در کار عمری در کار,همسرایان,,,همایون
,,,,430,قسم خوردم بر تو من ای عشق,همسرایان,,,ماهور
,,,,431-1,کجایید ای شهیدان خدایی,بیژن کامکار,هوشنگ کامکار,مولوي,ماهور
,,,,431-2,کجایید ای شهیدان خدایی,شهرام ناظري,هوشنگ کامکار,مولوي,ماهور
,,,,432,ما دلیرانه به تاریکی شب تاخته ایم,شهرام ناظري,محمدرضا لطفي,مجتبی کاشانی,افشاري
,,,,433,می گذرد در شب آیینۀ رود,همسرایان,قدیمی,,
,,,,434,هر که در جان و دلش قطره ای خون آزادی خواهیست,همسرایان,محلی بویراحمدی,,همایون (بیداد)
,,,,435,همت کنید ای دوستان,همسرایان,,,
,,,,436-1,همراه شو عزیز تنها نمان به درد,محمدرضا شجريان,پرویز مشکاتیان,برزین آذرمهر,اصفهان
,,,,436-2,همراه شو عزیز تنها نمان به درد,محسن نامجو,پرویز مشکاتیان,برزین آذرمهر,اصفهان
,,,,437,هوا دلپذیر شد,همسرایان,کرامت الله دانشیان,کرامت الله دانشیان,
,,,,ترانه های محلی,,,,,
,,,,CD 12 (438 – 489),,,,,
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,438-1,آراز آخار لیل ایله,ایلگار مرادف,محلی آذری,محلی آذری,
,,,,438-2,آراز آخار لیل ایله,,محلی آذری,محلی آذری,
,,,,438-3,آراز آخار لیل ایله,عزیز مصطفی زاده,محلی آذری,محلی آذری,
,,,,439,آراز آخار لیل ایله,,محلی قدیمی,محلی قدیمی,افشاري
,,,,440,آلقیش وطن یولوندا,,,,
,,,,497,آی قیز، گزمه آرالی,,محلی,محلی,شور
,,,,441,ایله بیلدیم باهار گلدی,,,,
,,,,442,بوز آت سنی سر طوله ده باغلا رام,,محلی,محلی,سه گاه
,,,,443-1,بولبوللراوخور,رشید بهبودف,محلی,محلی,شکسته فارس
,,,,شماره,مطلع و نام ترانه,اجرا,آهنگ ساز,ترانه سرا,دستگاه (نغمه)
,,,,443-2,بولبوللراوخور,همسرایان,محلی,محلی,شکسته فارس
